Time	Timestep	Episodes	AverageReturn	MaxReturn	Exploration
4.543860753377279e-05	4190000	2082	17.9	18.5	0.0880375
6.405909856160482e-05	4200000	2087	17.85	18.5	0.08800000000000001
5.066394805908203e-05	4210000	2092	17.87	18.5	0.0879625
3.9470195770263675e-05	4220000	2097	17.9	18.5	0.087925
4.247426986694336e-05	4230000	2102	17.91	18.5	0.08788750000000001
4.913012186686198e-05	4240000	2106	17.9	18.5	0.08785
4.722674687703451e-05	4250000	2110	17.84	18.5	0.0878125
4.2776266733805336e-05	4260000	2114	17.76	18.5	0.087775
4.239877065022787e-05	4270000	2118	17.63	18.5	0.0877375
4.77910041809082e-05	4280000	2122	17.52	18.5	0.0877
4.483858744303385e-05	4290000	2126	17.37	18.5	0.0876625
4.8720836639404296e-05	4300000	2131	17.3	18.5	0.08762500000000001
5.233287811279297e-05	4310000	2135	17.28	18.5	0.0875875
7.175207138061523e-05	4320000	2140	17.27	18.5	0.08755
5.05367914835612e-05	4330000	2144	17.27	18.5	0.08751250000000001
2.4990240732828775e-05	4340000	2149	17.29	18.5	0.087475
2.055962880452474e-05	4350000	2154	17.37	18.5	0.0874375
3.848075866699219e-05	4360000	2158	17.33	18.5	0.0874
5.098183949788412e-05	4370000	2163	17.26	18.5	0.08736250000000001
4.858970642089844e-05	4380000	2168	17.27	18.5	0.087325
4.749298095703125e-05	4390000	2173	17.29	18.5	0.0872875
4.858970642089844e-05	4400000	2178	17.31	18.5	0.08725000000000001
4.953940709431966e-05	4410000	2183	17.34	18.5	0.0872125
4.7719478607177736e-05	4420000	2188	17.35	18.5	0.087175
3.881454467773438e-05	4430000	2193	17.39	18.5	0.0871375
4.34716542561849e-05	4440000	2199	17.44	18.5	0.08710000000000001
5.399783452351888e-05	4450000	2204	17.59	18.5	0.0870625
4.436969757080078e-05	4460000	2209	17.72	18.5	0.087025
6.460348765055338e-05	4470000	2214	17.91	18.5	0.08698750000000001
2.5244553883870444e-05	4480000	2219	18.06	18.5	0.08695
4.6312808990478516e-05	4490000	2224	18.18	18.5	0.0869125
0.00011577208836873372	4500000	2230	18.29	18.5	0.08687500000000001
4.5359134674072266e-05	4510000	2235	18.31	18.5	0.08683750000000001
4.231135050455729e-05	4520000	2240	18.28	18.5	0.0868
4.8271814982096355e-05	4530000	2245	18.25	18.5	0.0867625
4.156827926635742e-05	4540000	2249	18.18	18.5	0.08672500000000001
8.132060368855794e-05	4550000	2255	18.17	18.5	0.0866875
4.75923220316569e-05	4560000	2260	18.31	18.5	0.08665
4.734595616658529e-05	4570000	2266	18.31	18.5	0.08661250000000001
5.116462707519531e-05	4580000	2271	18.24	18.5	0.086575
4.901885986328125e-05	4590000	2276	18.2	18.5	0.0865375
3.4038225809733076e-05	4600000	2281	18.28	18.5	0.08650000000000001
4.5923391977945965e-05	4610000	2287	18.32	18.5	0.0864625
5.020697911580404e-05	4620000	2292	18.32	18.5	0.086425
4.887183507283528e-05	4630000	2297	18.27	18.5	0.0863875
4.3904781341552736e-05	4640000	2302	18.3	18.5	0.08635000000000001
5.167325337727864e-05	4650000	2307	18.32	18.5	0.0863125
2.653996149698893e-05	4660000	2312	18.19	18.5	0.086275
4.454851150512695e-05	4670000	2317	18.2	18.5	0.08623750000000001
5.157788594563802e-05	4680000	2322	18.18	18.5	0.0862
3.9915243784586586e-05	4690000	2327	18.16	18.5	0.0861625
5.801916122436523e-05	4700000	2332	18.15	18.5	0.08612500000000001
4.438161849975586e-05	4710000	2337	18.11	18.5	0.08608750000000001
4.380146662394206e-05	4720000	2342	18.19	18.5	0.08605
4.8343340555826826e-05	4730000	2347	18.23	18.5	0.0860125
4.5971075693766275e-05	4740000	2351	18.2	18.5	0.08597500000000001
4.871686299641927e-05	4750000	2356	18.13	18.5	0.0859375
4.4556458791097003e-05	4760000	2361	18.06	18.5	0.0859
6.922483444213868e-05	4770000	2366	18.08	18.5	0.08586250000000001
2.676248550415039e-05	4780000	2372	18.18	18.5	0.085825
4.230737686157226e-05	4790000	2377	18.23	18.5	0.0857875
3.990332285563151e-05	4800000	2382	18.11	18.5	0.08575
5.395015080769857e-05	4810000	2387	18.1	18.5	0.0857125
4.471540451049805e-05	4820000	2393	18.2	18.5	0.085675
2.597967783610026e-05	4830000	2398	18.18	18.5	0.0856375
6.235440572102865e-05	4840000	2403	18.18	18.5	0.08560000000000001
2.5590260823567707e-05	4850000	2408	18.16	18.5	0.0855625
4.6412150065104164e-05	4860000	2414	18.27	18.5	0.085525
4.6416123708089194e-05	4870000	2419	18.28	18.5	0.08548750000000001
6.144046783447265e-05	4880000	2424	18.29	18.5	0.08545
5.193551381429037e-05	4890000	2429	18.28	18.5	0.0854125
4.402001698811849e-05	4900000	2434	18.4	18.5	0.085375
4.442135492960612e-05	4910000	2440	18.4	18.5	0.08533750000000001
4.459619522094727e-05	4920000	2445	18.45	18.5	0.0853
5.457798639933268e-05	4930000	2450	18.58	18.58	0.0852625
4.735390345255534e-05	4940000	2455	18.61	18.62	0.08522500000000001
3.6382675170898436e-05	4950000	2460	18.63	18.63	0.0851875
4.7024091084798174e-05	4960000	2465	18.53	18.63	0.08515
8.225043614705404e-05	4970000	2470	18.51	18.63	0.08511250000000001
5.277792612711589e-05	4980000	2475	18.54	18.63	0.085075
2.7843316396077474e-05	4990000	2481	18.62	18.63	0.0850375
4.874865214029948e-05	5000000	2486	18.54	18.63	0.085
5.440711975097656e-05	5010000	2491	18.53	18.63	0.0849625
4.857778549194336e-05	5020000	2496	18.56	18.63	0.084925
4.7485033671061196e-05	5030000	2501	18.51	18.63	0.0848875
5.25673230489095e-05	5040000	2506	18.51	18.63	0.08485000000000001
4.880825678507487e-05	5050000	2511	18.49	18.63	0.0848125
3.8393338521321614e-05	5060000	2516	18.45	18.63	0.084775
4.413127899169922e-05	5070000	2522	18.5	18.63	0.08473750000000001
4.286766052246094e-05	5080000	2527	18.45	18.63	0.0847
4.247029622395833e-05	5090000	2532	18.45	18.63	0.0846625
4.303455352783203e-05	5100000	2537	18.4	18.63	0.084625
4.386504491170247e-05	5110000	2542	18.4	18.63	0.08458750000000001
4.486242930094401e-05	5120000	2547	18.37	18.63	0.08455
4.4687589009602865e-05	5130000	2552	18.36	18.63	0.0845125
4.6471754709879555e-05	5140000	2557	18.33	18.63	0.08447500000000001
4.3121973673502606e-05	5150000	2562	18.33	18.63	0.0844375
2.4652481079101564e-05	5160000	2567	18.34	18.63	0.0844
4.8605600992838543e-05	5170000	2572	18.32	18.63	0.0843625
4.213651021321614e-05	5180000	2577	18.13	18.63	0.08432500000000001
4.4516722361246745e-05	5190000	2583	18.09	18.63	0.0842875
4.9563248952229816e-05	5200000	2587	18.05	18.63	0.08425
4.852612813313802e-05	5210000	2592	17.95	18.63	0.0842125
4.94082768758138e-05	5220000	2597	17.99	18.63	0.084175
5.464553833007812e-05	5230000	2602	17.88	18.63	0.0841375
4.907846450805664e-05	5240000	2607	17.9	18.63	0.08410000000000001
4.784663518269857e-05	5250000	2612	17.92	18.63	0.0840625
5.6731700897216794e-05	5260000	2617	17.98	18.63	0.084025
4.602670669555664e-05	5270000	2623	18.01	18.63	0.0839875
4.358688990275065e-05	5280000	2628	18.08	18.63	0.08395
4.571676254272461e-05	5290000	2633	18.17	18.63	0.0839125
4.762013753255208e-05	5300000	2638	18.29	18.63	0.083875
4.67379887898763e-05	5310000	2644	18.32	18.63	0.08383750000000001
4.066626230875651e-05	5320000	2649	18.32	18.63	0.0838
4.0749708811442055e-05	5330000	2655	18.41	18.63	0.0837625
2.463261286417643e-05	5340000	2660	18.34	18.63	0.083725
4.886786142985026e-05	5350000	2665	18.4	18.63	0.0836875
4.75764274597168e-05	5360000	2670	18.47	18.63	0.08365
5.0457318623860675e-05	5370000	2675	18.54	18.63	0.0836125
5.0167242685953774e-05	5380000	2680	18.53	18.63	0.08357500000000001
4.4067700703938804e-05	5390000	2685	18.54	18.63	0.0835375
4.51048215230306e-05	5400000	2690	18.68	18.68	0.0835
5.339781443277995e-05	5410000	2696	18.67	18.68	0.08346250000000001
4.785855611165364e-05	5420000	2701	18.75	18.75	0.083425
4.7429402669270834e-05	5430000	2706	18.76	18.79	0.0833875
4.410346349080403e-05	5440000	2711	18.69	18.79	0.08335000000000001
4.494984944661458e-05	5450000	2716	18.62	18.79	0.08331250000000001
4.487435022989909e-05	5460000	2722	18.63	18.79	0.083275
4.9622853597005207e-05	5470000	2727	18.5	18.79	0.0832375
7.021427154541016e-05	5480000	2732	18.47	18.79	0.0832
4.6634674072265624e-05	5490000	2737	18.47	18.79	0.0831625
4.874865214029948e-05	5500000	2743	18.4	18.79	0.083125
5.4546197255452474e-05	5510000	2748	18.39	18.79	0.08308750000000001
4.106362660725911e-05	5520000	2753	18.42	18.79	0.08305000000000001
4.248221715291341e-05	5530000	2758	18.44	18.79	0.0830125
4.514455795288086e-05	5540000	2763	18.41	18.79	0.08297500000000001
5.183219909667969e-05	5550000	2768	18.37	18.79	0.0829375
4.533131917317708e-05	5560000	2773	18.24	18.79	0.0829
4.764000574747721e-05	5570000	2778	18.28	18.79	0.0828625
4.338423411051432e-05	5580000	2783	18.24	18.79	0.08282500000000001
4.7210852305094404e-05	5590000	2789	18.27	18.79	0.0827875
3.802378972371419e-05	5600000	2794	18.37	18.79	0.08275
4.7210852305094404e-05	5610000	2799	18.29	18.79	0.08271250000000001
2.0488103230794272e-05	5620000	2804	18.28	18.79	0.082675
4.452069600423177e-05	5630000	2810	18.28	18.79	0.0826375
4.688898722330729e-05	5640000	2815	18.34	18.79	0.0826
4.419883092244466e-05	5650000	2820	18.24	18.79	0.08256250000000001
4.208882649739583e-05	5660000	2825	18.31	18.79	0.082525
4.5470396677652995e-05	5670000	2831	18.41	18.79	0.0824875
5.5400530497233075e-05	5680000	2836	18.35	18.79	0.08245
4.347960154215495e-05	5690000	2842	18.42	18.79	0.0824125
4.590352376302083e-05	5700000	2847	18.35	18.79	0.082375
4.752079645792643e-05	5710000	2852	18.31	18.79	0.08233750000000001
4.1866302490234374e-05	5720000	2857	18.31	18.79	0.08230000000000001
4.457235336303711e-05	5730000	2862	18.17	18.79	0.0822625
4.8561890920003256e-05	5740000	2867	18.13	18.79	0.082225
4.5418739318847656e-05	5750000	2872	18.17	18.79	0.0821875
4.230737686157226e-05	5760000	2877	18.27	18.79	0.08215
4.437764485677083e-05	5770000	2883	18.29	18.79	0.0821125
6.954669952392578e-05	5780000	2888	18.29	18.79	0.08207500000000001
4.511276880900065e-05	5790000	2893	18.21	18.79	0.0820375
4.145304361979167e-05	5800000	2898	18.1	18.79	0.082
4.818836847941081e-05	5810000	2903	18.17	18.79	0.08196250000000001
4.8724810282389325e-05	5820000	2908	18.2	18.79	0.081925
4.4624010721842446e-05	5830000	2914	18.2	18.79	0.0818875
3.681182861328125e-05	5840000	2919	18.25	18.79	0.08185
4.847447077433268e-05	5850000	2923	18.2	18.79	0.08181250000000001
5.138715108235677e-05	5860000	2929	18.17	18.79	0.081775
4.7890345255533856e-05	5870000	2934	18.03	18.79	0.0817375
5.2591164906819664e-05	5880000	2939	18.01	18.79	0.0817
4.555781682332357e-05	5890000	2945	18.0	18.79	0.0816625
4.314581553141276e-05	5900000	2949	18.01	18.79	0.081625
4.7087669372558594e-05	5910000	2954	18.09	18.79	0.08158750000000001
4.265308380126953e-05	5920000	2960	18.22	18.79	0.08155000000000001
4.307031631469727e-05	5930000	2965	18.27	18.79	0.0815125
4.37776247660319e-05	5940000	2970	18.35	18.79	0.081475
4.3054421742757164e-05	5950000	2975	18.26	18.79	0.0814375
3.981987635294597e-05	5960000	2981	18.3	18.79	0.0814
4.775524139404297e-05	5970000	2986	18.31	18.79	0.0813625
4.256963729858399e-05	5980000	2991	18.31	18.79	0.08132500000000001
5.174080530802409e-05	5990000	2997	18.42	18.79	0.0812875
4.257361094156901e-05	6000000	3002	18.39	18.79	0.08125
4.972219467163086e-05	6010000	3007	18.38	18.79	0.0812125
4.870494206746419e-05	6020000	3012	18.36	18.79	0.081175
4.340012868245443e-05	6030000	3017	18.34	18.79	0.0811375
4.661877950032552e-05	6040000	3021	18.34	18.79	0.0811
4.492600758870443e-05	6050000	3026	18.19	18.79	0.08106250000000001
4.9126148223876956e-05	6060000	3031	18.17	18.79	0.081025
4.767576853434245e-05	6070000	3036	18.28	18.79	0.0809875
4.503726959228516e-05	6080000	3041	18.2	18.79	0.08095000000000001
5.0862630208333336e-05	6090000	3046	18.27	18.79	0.0809125
4.3447812398274736e-05	6100000	3052	18.33	18.79	0.080875
4.967053731282552e-05	6110000	3057	18.3	18.79	0.0808375
5.04295031229655e-05	6120000	3062	18.31	18.79	0.08080000000000001
4.868110020955404e-05	6130000	3067	18.29	18.79	0.0807625
4.6753883361816405e-05	6140000	3072	18.35	18.79	0.080725
4.7890345255533856e-05	6150000	3077	18.29	18.79	0.08068750000000001
4.5287609100341794e-05	6160000	3082	18.34	18.79	0.08065
5.0230820973714194e-05	6170000	3087	18.38	18.79	0.0806125
5.0620237986246744e-05	6180000	3092	18.28	18.79	0.08057500000000001
4.767974217732747e-05	6190000	3098	18.26	18.79	0.08053750000000001
4.465579986572266e-05	6200000	3103	18.32	18.79	0.0805
4.738569259643555e-05	6210000	3108	18.3	18.79	0.0804625
4.705985387166341e-05	6220000	3114	18.4	18.79	0.080425
5.15143076578776e-05	6230000	3119	18.39	18.79	0.0803875
5.865891774495443e-05	6240000	3124	18.5	18.79	0.08035
5.104541778564453e-05	6250000	3129	18.57	18.79	0.08031250000000001
4.074573516845703e-05	6260000	3134	18.62	18.79	0.080275
4.623333613077799e-05	6270000	3140	18.67	18.79	0.0802375
4.293521245320638e-05	6280000	3145	18.68	18.79	0.08020000000000001
4.7047932942708336e-05	6290000	3151	18.78	18.79	0.0801625
4.897912343343099e-05	6300000	3156	18.68	18.79	0.080125
4.918972651163737e-05	6310000	3161	18.7	18.79	0.0800875
4.7036012013753255e-05	6320000	3167	18.75	18.79	0.08005000000000001
4.442930221557617e-05	6330000	3172	18.71	18.79	0.0800125
4.2037169138590494e-05	6340000	3177	18.76	18.79	0.079975
4.30146853129069e-05	6350000	3182	18.66	18.79	0.0799375
4.9666563669840494e-05	6360000	3187	18.64	18.79	0.0799
4.738171895345052e-05	6370000	3192	18.71	18.79	0.0798625
4.419485727945964e-05	6380000	3197	18.66	18.79	0.07982500000000001
4.713137944539388e-05	6390000	3203	18.59	18.79	0.07978750000000001
3.826220830281575e-05	6400000	3208	18.59	18.79	0.07975
5.015134811401367e-05	6410000	3213	18.6	18.79	0.0797125
4.3614705403645834e-05	6420000	3218	18.64	18.79	0.079675
4.6916802724202474e-05	6430000	3223	18.6	18.79	0.0796375
4.3944517771402994e-05	6440000	3228	18.58	18.79	0.0796
4.663864771525065e-05	6450000	3233	18.48	18.79	0.07956250000000001
5.402962366739909e-05	6460000	3238	18.45	18.79	0.079525
5.01553217569987e-05	6470000	3244	18.38	18.79	0.0794875
4.700024922688802e-05	6480000	3249	18.29	18.79	0.07945
4.599889119466146e-05	6490000	3253	18.24	18.79	0.0794125
4.9110253651936846e-05	6500000	3258	18.22	18.79	0.079375
2.4576981862386067e-05	6510000	3263	18.08	18.79	0.0793375
4.729032516479492e-05	6520000	3268	18.05	18.79	0.07930000000000001
4.6523412068684894e-05	6530000	3273	18.12	18.79	0.0792625
4.561742146809896e-05	6540000	3278	18.07	18.79	0.079225
4.465579986572266e-05	6550000	3283	18.13	18.79	0.0791875
5.131959915161133e-05	6560000	3289	18.12	18.79	0.07915
3.852049509684245e-05	6570000	3293	18.11	18.79	0.0791125
4.662275314331055e-05	6580000	3298	18.11	18.79	0.079075
4.643996556599935e-05	6590000	3304	18.18	18.79	0.07903750000000001
4.614988962809245e-05	6600000	3309	18.2	18.79	0.079
4.050334294637044e-05	6610000	3314	18.13	18.79	0.0789625
5.1069259643554685e-05	6620000	3319	18.13	18.79	0.078925
4.000266393025716e-05	6630000	3324	18.11	18.79	0.0788875
5.106528600056966e-05	6640000	3330	18.16	18.79	0.07885
4.817644755045573e-05	6650000	3335	18.2	18.79	0.07881250000000001
4.4707457224528e-05	6660000	3340	18.17	18.79	0.078775
4.078944524129232e-05	6670000	3345	18.18	18.79	0.0787375
4.3062369028727215e-05	6680000	3350	18.23	18.79	0.0787
5.2638848622639974e-05	6690000	3356	18.35	18.79	0.0786625
4.773934682210286e-05	6700000	3361	18.51	18.79	0.078625
5.036592483520508e-05	6710000	3366	18.49	18.79	0.0785875
5.038181940714518e-05	6720000	3372	18.53	18.79	0.07855000000000001
5.290508270263672e-05	6730000	3377	18.52	18.79	0.0785125
4.533131917317708e-05	6740000	3382	18.51	18.79	0.078475
4.561742146809896e-05	6750000	3387	18.42	18.79	0.07843750000000001
4.925727844238281e-05	6760000	3392	18.38	18.79	0.0784
4.4747193654378256e-05	6770000	3398	18.51	18.79	0.0783625
4.491408665974935e-05	6780000	3404	18.54	18.79	0.078325
4.6360492706298825e-05	6790000	3409	18.5	18.79	0.07828750000000001
4.7771135965983075e-05	6800000	3414	18.53	18.79	0.07825
4.09086545308431e-05	6810000	3419	18.49	18.79	0.0782125
4.5017401377360025e-05	6820000	3425	18.61	18.79	0.07817500000000001
5.2599112192789715e-05	6830000	3430	18.63	18.79	0.0781375
4.766384760538737e-05	6840000	3436	18.68	18.79	0.0781
4.007418950398763e-05	6850000	3441	18.65	18.79	0.0780625
5.4164727528889975e-05	6860000	3446	18.65	18.79	0.07802500000000001
6.379286448160807e-05	6870000	3451	18.68	18.79	0.0779875
6.868839263916016e-05	6880000	3456	18.69	18.79	0.07795
4.756848017374675e-05	6890000	3462	18.7	18.79	0.0779125
4.2772293090820314e-05	6900000	3467	18.65	18.79	0.077875
4.874865214029948e-05	6910000	3472	18.63	18.79	0.0778375
4.584391911824544e-05	6920000	3478	18.66	18.79	0.07780000000000001
3.8794676462809245e-05	6930000	3483	18.76	18.79	0.07776250000000001
8.25047492980957e-05	6940000	3488	18.81	18.85	0.077725
3.999869028727214e-05	6950000	3494	18.83	18.87	0.0776875
4.6583016713460285e-05	6960000	3499	18.79	18.87	0.07765
4.610220591227214e-05	6970000	3504	18.77	18.87	0.0776125
4.6312808990478516e-05	6980000	3510	18.8	18.87	0.077575
4.4965744018554686e-05	6990000	3515	18.82	18.87	0.07753750000000001
4.432996114095052e-05	7000000	3520	18.89	18.89	0.0775
4.4854482014973957e-05	7010000	3526	18.79	18.89	0.0774625
4.31060791015625e-05	7020000	3531	18.78	18.89	0.077425
4.413922627766927e-05	7030000	3536	18.76	18.89	0.0773875
4.752874374389648e-05	7040000	3542	18.89	18.9	0.07735
5.1140785217285156e-05	7050000	3547	18.89	18.91	0.0773125
4.230737686157226e-05	7060000	3552	18.78	18.91	0.07727500000000001
5.334615707397461e-05	7070000	3557	18.75	18.91	0.0772375
4.447698593139649e-05	7080000	3562	18.62	18.91	0.0772
4.384915033976237e-05	7090000	3567	18.66	18.91	0.07716250000000001
4.537502924601237e-05	7100000	3573	18.74	18.91	0.077125
4.600286483764648e-05	7110000	3578	18.71	18.91	0.0770875
4.286766052246094e-05	7120000	3583	18.68	18.91	0.07705000000000001
5.220969518025716e-05	7130000	3588	18.74	18.91	0.0770125
4.781484603881836e-05	7140000	3594	18.68	18.91	0.076975
3.4872690836588545e-05	7150000	3599	18.66	18.91	0.0769375
4.640420277913411e-05	7160000	3604	18.66	18.91	0.0769
4.8931439717610674e-05	7170000	3610	18.7	18.91	0.0768625
3.871917724609375e-05	7180000	3615	18.69	18.91	0.076825
5.322694778442383e-05	7190000	3621	18.67	18.91	0.07678750000000001
4.674990971883138e-05	7200000	3626	18.75	18.91	0.07675
4.796187082926432e-05	7210000	3632	18.75	18.91	0.0767125
3.859996795654297e-05	7220000	3637	18.76	18.91	0.07667500000000001
5.1204363505045576e-05	7230000	3643	18.66	18.91	0.0766375
2.1525224049886067e-05	7240000	3648	18.63	18.91	0.0766
4.0932496388753256e-05	7250000	3653	18.74	18.91	0.0765625
4.774332046508789e-05	7260000	3659	18.87	18.91	0.07652500000000001
4.899899164835612e-05	7270000	3664	18.94	18.94	0.0764875
4.220406214396159e-05	7280000	3669	18.92	18.97	0.07645
3.751516342163086e-05	7290000	3675	18.88	18.97	0.0764125
4.554192225138347e-05	7300000	3680	18.98	18.98	0.076375
4.6090284983317056e-05	7310000	3685	18.88	18.98	0.0763375
4.618565241495768e-05	7320000	3691	18.95	18.98	0.0763
5.20785649617513e-05	7330000	3696	18.98	18.99	0.07626250000000001
3.2218297322591144e-05	7340000	3701	19.0	19.04	0.076225
4.909038543701172e-05	7350000	3706	18.93	19.04	0.0761875
5.336205164591471e-05	7360000	3711	18.94	19.04	0.07615
4.279613494873047e-05	7370000	3717	18.84	19.04	0.0761125
4.549821217854818e-05	7380000	3722	18.82	19.04	0.076075
5.302031834920247e-05	7390000	3728	18.85	19.04	0.07603750000000001
4.5017401377360025e-05	7400000	3733	18.89	19.04	0.076
4.626115163167318e-05	7410000	3739	19.01	19.04	0.0759625
3.706614176432292e-05	7420000	3744	19.04	19.07	0.075925
4.460811614990234e-05	7430000	3750	19.09	19.09	0.0758875
4.6189626057942705e-05	7440000	3755	19.05	19.09	0.07585
4.1317939758300784e-05	7450000	3760	19.01	19.09	0.0758125
4.7155221303304036e-05	7460000	3766	19.01	19.09	0.07577500000000001
4.26332155863444e-05	7470000	3772	19.06	19.09	0.0757375
4.299481709798177e-05	7480000	3777	19.02	19.09	0.0757
4.5355161031087236e-05	7490000	3782	18.94	19.09	0.0756625
4.3121973673502606e-05	7500000	3788	19.03	19.09	0.075625
4.005034764607747e-05	7510000	3793	18.97	19.09	0.0755875
4.7540664672851564e-05	7520000	3799	19.03	19.09	0.07555
4.9237410227457685e-05	7530000	3804	19.02	19.09	0.07551250000000001
4.75764274597168e-05	7540000	3809	19.06	19.09	0.075475
2.2240479787190755e-05	7550000	3815	19.18	19.18	0.0754375
4.752874374389648e-05	7560000	3820	19.13	19.18	0.07540000000000001
4.700024922688802e-05	7570000	3825	19.07	19.18	0.0753625
4.756450653076172e-05	7580000	3831	19.08	19.18	0.075325
4.5971075693766275e-05	7590000	3836	19.05	19.18	0.07528750000000001
4.456043243408203e-05	7600000	3841	18.98	19.18	0.07525
4.595518112182617e-05	7610000	3846	18.99	19.18	0.0752125
4.772742589314779e-05	7620000	3852	18.96	19.18	0.075175
3.281831741333008e-05	7630000	3857	18.94	19.18	0.0751375
3.9696693420410156e-05	7640000	3862	18.96	19.18	0.0751
4.792610804239909e-05	7650000	3868	18.89	19.18	0.0750625
4.764397939046224e-05	7660000	3873	18.95	19.18	0.07502500000000001
5.054076512654622e-05	7670000	3878	18.94	19.18	0.07498750000000001
4.2382876078287764e-05	7680000	3884	18.96	19.18	0.07495
4.632870356241862e-05	7690000	3889	18.9	19.18	0.0749125
4.442930221557617e-05	7700000	3895	18.92	19.18	0.074875
5.0230820973714194e-05	7710000	3900	18.94	19.18	0.0748375
