Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
12.05967903137207	0	19.82353	11.187714	59.0	9.0	19.823529411764707	11.187713643227575	1011	1011
17.087659120559692	1	26.421053	11.667841	53.0	11.0	26.42105263157895	11.667840595205467	1004	2015
22.203138828277588	2	35.82143	15.443569	67.0	12.0	35.82142857142857	15.443569099486433	1003	3018
27.130617141723633	3	42.333332	16.989376	71.0	14.0	42.333333333333336	16.989375765133012	1016	4034
32.20547270774841	4	49.238094	20.12557	106.0	25.0	49.23809523809524	20.12556952617328	1034	5068
37.182576179504395	5	51.2	21.76603	99.0	21.0	51.2	21.766028576660467	1024	6092
42.24991416931152	6	61.47059	20.114723	120.0	38.0	61.470588235294116	20.11472286969342	1045	7137
47.502516984939575	7	65.625	26.666634	143.0	27.0	65.625	26.666634114563465	1050	8187
52.738962173461914	8	67.6	23.391735	115.0	22.0	67.6	23.391736432623667	1014	9201
57.96419930458069	9	72.42857	23.150791	122.0	38.0	72.42857142857143	23.150792290404866	1014	10215
63.55160999298096	10	91.25	17.701813	120.0	63.0	91.25	17.701812524898877	1095	11310
68.98926401138306	11	94.454544	17.259325	123.0	68.0	94.45454545454545	17.259324943944396	1039	12349
74.42669248580933	12	94.63636	34.520805	188.0	68.0	94.63636363636364	34.5208046026338	1041	13390
79.98588275909424	13	116.111115	29.774876	186.0	72.0	116.11111111111111	29.77487548045404	1045	14435
85.54522228240967	14	148.0	51.224995	200.0	49.0	148.0	51.22499389946279	1036	15471
91.36570024490356	15	179.33333	29.369297	200.0	133.0	179.33333333333334	29.36929613653612	1076	16547
97.66029930114746	16	195.0	11.18034	200.0	170.0	195.0	11.180339887498949	1170	17717
104.41466236114502	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	18917
111.1750340461731	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	20117
117.9869794845581	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	21317
124.96656775474548	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	22517
131.9947853088379	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	23717
138.73229050636292	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	24917
145.5364055633545	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	26117
152.56765222549438	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	27317
159.3581519126892	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	28517
166.39422178268433	26	200.0	0.0	200.0	200.0	200.0	0.0	1200	29717
173.18651723861694	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	30917
179.4723505973816	28	180.16667	33.746193	200.0	108.0	180.16666666666666	33.746193200945726	1081	31998
186.5485234260559	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	33198
193.03368306159973	30	192.5	16.77051	200.0	155.0	192.5	16.77050983124842	1155	34353
199.5407726764679	31	167.28572	35.200302	200.0	113.0	167.28571428571428	35.20030148293898	1171	35524
206.06613540649414	32	190.16667	13.909429	200.0	170.0	190.16666666666666	13.909429255804215	1141	36665
212.52631783485413	33	183.16667	23.821676	200.0	148.0	183.16666666666666	23.821675470508413	1099	37764
219.1494586467743	34	144.0	55.081757	200.0	55.0	144.0	55.08175741568164	1152	38916
224.99901366233826	35	115.22222	36.63871	180.0	53.0	115.22222222222223	36.638709880785854	1037	39953
231.19229125976562	36	136.5	55.267532	200.0	47.0	136.5	55.2675311552814	1092	41045
237.65594244003296	37	188.66667	16.285645	200.0	161.0	188.66666666666666	16.28564466707481	1132	42177
243.6449737548828	38	146.57143	57.268436	200.0	65.0	146.57142857142858	57.268433446251656	1026	43203
250.58636951446533	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	44403
256.6170325279236	40	183.16667	37.64048	200.0	99.0	183.16666666666666	37.64047762124646	1099	45502
263.31380701065063	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	46702
269.9140706062317	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	47902
276.84641337394714	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	49102
283.4337422847748	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	50302
289.97409653663635	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	51502
296.4277431964874	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	52702
303.0129668712616	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	53902
308.9845280647278	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	55102
315.6360788345337	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	56302
322.14261388778687	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	57502
328.87167263031006	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	58702
335.2155261039734	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	59902
341.8110132217407	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	61102
348.4839971065521	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	62302
354.9141867160797	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	63502
361.4968502521515	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	64702
367.9149067401886	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	65902
374.1635391712189	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	67102
380.4584102630615	59	200.0	0.0	200.0	200.0	200.0	0.0	1200	68302
386.9923462867737	60	200.0	0.0	200.0	200.0	200.0	0.0	1200	69502
393.65598821640015	61	200.0	0.0	200.0	200.0	200.0	0.0	1200	70702
400.6095497608185	62	200.0	0.0	200.0	200.0	200.0	0.0	1200	71902
406.9324245452881	63	200.0	0.0	200.0	200.0	200.0	0.0	1200	73102
413.0956461429596	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	74302
419.307790517807	65	200.0	0.0	200.0	200.0	200.0	0.0	1200	75502
425.72230982780457	66	200.0	0.0	200.0	200.0	200.0	0.0	1200	76702
432.1036994457245	67	200.0	0.0	200.0	200.0	200.0	0.0	1200	77902
438.6311218738556	68	200.0	0.0	200.0	200.0	200.0	0.0	1200	79102
445.0686490535736	69	200.0	0.0	200.0	200.0	200.0	0.0	1200	80302
451.5261027812958	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	81502
457.8724956512451	71	200.0	0.0	200.0	200.0	200.0	0.0	1200	82702
