Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.2834131717681885	0	19.82353	11.187714	59.0	9.0	19.823529411764707	11.187713643227575	1011	1011
5.092707872390747	1	14.794118	5.6868243	45.0	8.0	14.794117647058824	5.686823840943543	1006	2017
6.64769721031189	2	16.683332	7.0557113	36.0	8.0	16.683333333333334	7.055710846934953	1001	3018
8.191748142242432	3	19.705883	9.385626	59.0	10.0	19.705882352941178	9.385625466527197	1005	4023
9.704425811767578	4	20.612246	9.812146	53.0	9.0	20.612244897959183	9.812146422134798	1010	5033
11.274978876113892	5	16.766666	9.597511	62.0	8.0	16.766666666666666	9.59751125147672	1006	6039
12.80927848815918	6	12.871795	4.959733	45.0	8.0	12.871794871794872	4.959732660183058	1004	7043
14.371609449386597	7	11.032967	2.4826896	19.0	8.0	11.032967032967033	2.48268973888654	1004	8047
15.90922212600708	8	10.734042	2.5772142	26.0	8.0	10.73404255319149	2.577214114879458	1009	9056
17.487386465072632	9	10.181818	2.0467448	24.0	8.0	10.181818181818182	2.0467448231234284	1008	10064
18.994309663772583	10	9.950495	1.511515	17.0	8.0	9.950495049504951	1.5115151248822387	1005	11069
20.57279872894287	11	9.796117	1.4770688	19.0	8.0	9.79611650485437	1.4770688850832205	1009	12078
22.124943256378174	12	9.561905	1.3517101	18.0	8.0	9.561904761904762	1.351710095177918	1004	13082
23.658124923706055	13	9.653846	1.9940739	26.0	8.0	9.653846153846153	1.9940740610485723	1004	14086
25.195343732833862	14	9.509434	0.9441506	13.0	8.0	9.50943396226415	0.9441506417507022	1008	15094
26.7291476726532	15	9.509434	0.913683	15.0	8.0	9.50943396226415	0.9136830198342076	1008	16102
28.28879976272583	16	9.256881	0.8820708	12.0	8.0	9.256880733944953	0.882070850768581	1009	17111
29.809450387954712	17	9.4811325	0.8820125	14.0	8.0	9.481132075471699	0.8820124081986869	1005	18116
31.37014126777649	18	9.314815	0.8124966	13.0	8.0	9.314814814814815	0.8124967025363076	1006	19122
32.919700384140015	19	9.420561	0.8431957	12.0	8.0	9.42056074766355	0.8431957808328943	1008	20130
34.45919609069824	20	9.383178	0.816247	11.0	8.0	9.383177570093459	0.8162469368560019	1004	21134
35.98655295372009	21	9.471698	0.7031942	11.0	8.0	9.471698113207546	0.7031941567390273	1004	22138
37.54453086853027	22	9.448598	0.7640723	11.0	8.0	9.448598130841122	0.7640722779801756	1011	23149
39.08877515792847	23	9.35514	0.7764325	11.0	8.0	9.355140186915888	0.7764324891799484	1001	24150
40.67386841773987	24	9.4811325	0.74265116	11.0	8.0	9.481132075471699	0.7426511926044584	1005	25155
42.16052174568176	25	9.383178	0.781143	11.0	8.0	9.383177570093459	0.781142941830537	1004	26159
43.72562050819397	26	9.383178	0.781143	11.0	8.0	9.383177570093459	0.781142941830537	1004	27163
45.19507622718811	27	9.268518	0.7770609	11.0	8.0	9.268518518518519	0.7770609571575103	1001	28164
46.751070499420166	28	9.401869	0.8072083	11.0	8.0	9.401869158878505	0.8072083320257639	1006	29170
48.22232222557068	29	9.314815	0.72836894	11.0	8.0	9.314814814814815	0.7283689051591532	1006	30176
49.809035301208496	30	9.256881	0.80598295	11.0	8.0	9.256880733944953	0.8059830139668771	1009	31185
51.36188316345215	31	9.383178	0.74438536	11.0	8.0	9.383177570093459	0.7443853365136404	1004	32189
52.89691114425659	32	9.429907	0.77474326	11.0	8.0	9.429906542056075	0.7747432439649609	1009	33198
54.42273998260498	33	9.324074	0.7914907	11.0	8.0	9.324074074074074	0.7914906670293169	1007	34205
55.94450616836548	34	9.268518	0.71500427	11.0	8.0	9.268518518518519	0.7150042926765918	1001	35206
57.487595319747925	35	9.373832	0.6342759	11.0	8.0	9.373831775700934	0.6342758691946598	1003	36209
59.05476665496826	36	9.509434	0.7428309	11.0	8.0	9.50943396226415	0.7428309315105481	1008	37217
60.61773657798767	37	9.305555	0.7510282	11.0	8.0	9.305555555555555	0.7510281019219874	1005	38222
62.18917942047119	38	9.411215	0.66912234	11.0	8.0	9.411214953271028	0.669122329707243	1007	39229
63.726916790008545	39	9.324074	0.803104	11.0	8.0	9.324074074074074	0.8031039749080012	1007	40236
65.21579384803772	40	9.364486	0.7660131	11.0	8.0	9.36448598130841	0.7660131445699503	1002	41238
66.6730604171753	41	9.287037	0.7207368	11.0	8.0	9.287037037037036	0.7207368390895877	1003	42241
68.05457186698914	42	9.373832	0.6630905	10.0	8.0	9.373831775700934	0.6630905336473555	1003	43244
69.49113249778748	43	9.528302	0.7795445	11.0	8.0	9.528301886792454	0.779544462645796	1010	44254
70.86710739135742	44	9.35514	0.78837746	11.0	8.0	9.355140186915888	0.7883774470640427	1001	45255
72.26953887939453	45	9.287037	0.8170739	11.0	8.0	9.287037037037036	0.8170738885614927	1003	46258
73.72265529632568	46	9.333333	0.74535596	11.0	8.0	9.333333333333334	0.7453559924999299	1008	47266
75.12298846244812	47	9.305555	0.73859644	11.0	8.0	9.305555555555555	0.7385964333504628	1005	48271
76.53356599807739	48	9.439252	0.72572964	12.0	8.0	9.439252336448599	0.725729669469801	1010	49281
77.91523361206055	49	9.277778	0.76779306	11.0	8.0	9.277777777777779	0.7677930533936251	1002	50283
79.34762668609619	50	9.342592	0.7092255	11.0	8.0	9.342592592592593	0.7092254125953583	1009	51292
80.70929503440857	51	9.247706	0.69276685	11.0	8.0	9.247706422018348	0.6927668671065271	1008	52300
82.09567046165466	52	9.266055	0.7619651	11.0	8.0	9.26605504587156	0.7619651300127014	1010	53310
83.50271439552307	53	9.277778	0.73071927	11.0	8.0	9.277777777777779	0.7307192465536613	1002	54312
84.88242721557617	54	9.411215	0.7228354	11.0	8.0	9.411214953271028	0.7228354219689536	1007	55319
86.3167769908905	55	9.211009	0.7550854	11.0	8.0	9.211009174311927	0.7550854438000827	1004	56323
87.7236156463623	56	9.238532	0.7154787	11.0	8.0	9.238532110091743	0.7154787012236785	1007	57330
89.14843916893005	57	9.401869	0.6816667	11.0	8.0	9.401869158878505	0.6816666365910455	1006	58336
90.5602798461914	58	9.342592	0.8516003	11.0	8.0	9.342592592592593	0.8516002043760197	1009	59345
91.95650625228882	59	9.256881	0.72191983	11.0	8.0	9.256880733944953	0.721919837537835	1009	60354
93.39139771461487	60	9.314815	0.823814	11.0	8.0	9.314814814814815	0.8238139414642675	1006	61360
94.80183792114258	61	9.277778	0.7797594	11.0	8.0	9.277777777777779	0.7797593804232333	1002	62362
96.21281862258911	62	9.373832	0.7915838	11.0	8.0	9.373831775700934	0.7915838197330728	1003	63365
97.59484815597534	63	9.35514	0.72669184	11.0	8.0	9.355140186915888	0.7266918570577103	1001	64366
99.0345766544342	64	9.411215	0.7228354	11.0	8.0	9.411214953271028	0.7228354219689536	1007	65373
100.43346166610718	65	9.462264	0.6753689	11.0	8.0	9.462264150943396	0.6753689180790733	1003	66376
101.87639880180359	66	9.296296	0.7485697	11.0	8.0	9.296296296296296	0.7485697382002865	1004	67380
103.28070878982544	67	9.411215	0.68294674	11.0	8.0	9.411214953271028	0.6829467628577611	1007	68387
104.68431115150452	68	9.401869	0.66781574	11.0	8.0	9.401869158878505	0.6678157041102746	1006	69393
106.08521842956543	69	9.305555	0.67300236	10.0	8.0	9.305555555555555	0.6730023021992064	1005	70398
107.45551204681396	70	9.287037	0.7582989	11.0	8.0	9.287037037037036	0.7582988505704107	1003	71401
108.89376711845398	71	9.373832	0.7553345	11.0	8.0	9.373831775700934	0.7553344804178225	1003	72404
110.30858850479126	72	9.439252	0.6722478	11.0	8.0	9.439252336448599	0.6722478694711942	1010	73414
111.82091069221497	73	9.183486	0.74396825	11.0	8.0	9.18348623853211	0.743968254411497	1001	74415
113.37122011184692	74	9.373832	0.7676078	11.0	8.0	9.373831775700934	0.7676078205002269	1003	75418
114.89379048347473	75	9.471698	0.7549528	11.0	8.0	9.471698113207546	0.7549527933487756	1004	76422
116.30612897872925	76	9.373832	0.7428584	11.0	8.0	9.373831775700934	0.7428583906257068	1003	77425
117.6942834854126	77	9.420561	0.7738407	11.0	8.0	9.42056074766355	0.7738408054012879	1008	78433
119.1460394859314	78	9.429907	0.78671384	11.0	8.0	9.429906542056075	0.7867138506816806	1009	79442
120.54068660736084	79	9.256881	0.68273157	10.0	8.0	9.256880733944953	0.6827315579867543	1009	80451
121.97205114364624	80	9.533334	0.7936253	11.0	8.0	9.533333333333333	0.7936253964190347	1001	81452
123.37197780609131	81	9.324074	0.7914908	11.0	8.0	9.324074074074074	0.7914906670293168	1007	82459
124.79790091514587	82	9.411215	0.77282435	11.0	8.0	9.411214953271028	0.7728243024085242	1007	83466
126.24320578575134	83	9.314815	0.77755725	11.0	8.0	9.314814814814815	0.7775572879710005	1006	84472
127.59032535552979	84	9.373832	0.7428584	11.0	8.0	9.373831775700934	0.7428583906257067	1003	85475
129.0048234462738	85	9.411215	0.76063514	11.0	8.0	9.411214953271028	0.7606351382944226	1007	86482
130.36417937278748	86	9.35514	0.7764326	11.0	8.0	9.355140186915888	0.7764324891799483	1001	87483
131.78016257286072	87	9.392524	0.6521998	11.0	8.0	9.392523364485982	0.6521998625184262	1005	88488
133.1177213191986	88	9.462264	0.6753689	11.0	8.0	9.462264150943396	0.6753689180790732	1003	89491
134.581538438797	89	9.266055	0.7374914	11.0	8.0	9.26605504587156	0.7374914315765649	1010	90501
135.96386313438416	90	9.401869	0.7716933	11.0	8.0	9.401869158878505	0.771693284237122	1006	91507
