Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
31.888277292251587	0	16.038462	6.381448	43.0	8.0	16.03846153846154	6.381448086791755	5004	5004
56.95879602432251	1	27.358696	15.086404	98.0	9.0	27.358695652173914	15.086404419167502	5034	10038
82.92419099807739	2	43.903507	22.961435	115.0	12.0	43.90350877192982	22.961435746663767	5005	15043
109.79506778717041	3	66.10526	33.815514	174.0	22.0	66.10526315789474	33.81551300317046	5024	20067
138.14058089256287	4	84.98305	42.063107	200.0	23.0	84.98305084745763	42.06310494331096	5014	25081
166.49656200408936	5	108.76087	47.18842	200.0	32.0	108.76086956521739	47.18842193230505	5003	30084
195.5177309513092	6	139.13513	40.81478	200.0	54.0	139.13513513513513	40.81478412732471	5148	35232
224.4398593902588	7	156.65625	39.460907	200.0	97.0	156.65625	39.46090579215713	5013	40245
253.99217534065247	8	181.03572	31.307785	200.0	110.0	181.03571428571428	31.307783312115333	5069	45314
282.56228375434875	9	192.96153	16.676746	200.0	126.0	192.96153846153845	16.676747444434238	5017	50331
310.3015878200531	10	194.15384	16.322924	200.0	144.0	194.15384615384616	16.322924671224982	5048	55379
337.93074679374695	11	200.0	0.0	200.0	200.0	200.0	0.0	5200	60579
366.2531101703644	12	200.0	0.0	200.0	200.0	200.0	0.0	5200	65779
394.0877013206482	13	200.0	0.0	200.0	200.0	200.0	0.0	5200	70979
421.5232138633728	14	200.0	0.0	200.0	200.0	200.0	0.0	5200	76179
449.4119827747345	15	200.0	0.0	200.0	200.0	200.0	0.0	5200	81379
477.0766866207123	16	200.0	0.0	200.0	200.0	200.0	0.0	5200	86579
506.9888279438019	17	199.11539	2.4546177	200.0	189.0	199.1153846153846	2.454617674709054	5177	91756
537.6729395389557	18	197.8077	6.114417	200.0	176.0	197.80769230769232	6.1144169529527685	5143	96899
566.3392868041992	19	189.25926	13.453878	200.0	158.0	189.25925925925927	13.45387894662957	5110	102009
594.0766513347626	20	198.76923	2.438595	200.0	192.0	198.76923076923077	2.4385949975611316	5168	107177
618.9762680530548	21	199.61539	1.4432049	200.0	193.0	199.6153846153846	1.4432048491764398	5190	112367
640.0711479187012	22	200.0	0.0	200.0	200.0	200.0	0.0	5200	117567
658.0458228588104	23	200.0	0.0	200.0	200.0	200.0	0.0	5200	122767
675.6630051136017	24	200.0	0.0	200.0	200.0	200.0	0.0	5200	127967
693.253101348877	25	200.0	0.0	200.0	200.0	200.0	0.0	5200	133167
710.5255308151245	26	200.0	0.0	200.0	200.0	200.0	0.0	5200	138367
728.0050280094147	27	200.0	0.0	200.0	200.0	200.0	0.0	5200	143567
744.6668438911438	28	200.0	0.0	200.0	200.0	200.0	0.0	5200	148767
761.9356648921967	29	200.0	0.0	200.0	200.0	200.0	0.0	5200	153967
779.7283742427826	30	200.0	0.0	200.0	200.0	200.0	0.0	5200	159167
797.750182390213	31	200.0	0.0	200.0	200.0	200.0	0.0	5200	164367
815.1552746295929	32	200.0	0.0	200.0	200.0	200.0	0.0	5200	169567
832.2124736309052	33	200.0	0.0	200.0	200.0	200.0	0.0	5200	174767
848.7980620861053	34	200.0	0.0	200.0	200.0	200.0	0.0	5200	179967
865.9105775356293	35	200.0	0.0	200.0	200.0	200.0	0.0	5200	185167
883.7132794857025	36	200.0	0.0	200.0	200.0	200.0	0.0	5200	190367
904.1036269664764	37	200.0	0.0	200.0	200.0	200.0	0.0	5200	195567
922.6560337543488	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	200767
940.4736416339874	39	200.0	0.0	200.0	200.0	200.0	0.0	5200	205967
957.683892250061	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	211167
975.2245616912842	41	198.84616	2.6557963	200.0	191.0	198.84615384615384	2.655796384866472	5170	216337
992.1895244121552	42	193.61539	10.265989	200.0	168.0	193.6153846153846	10.265989116708564	5034	221371
1009.2173848152161	43	191.7037	11.280316	200.0	158.0	191.7037037037037	11.28031656639717	5176	226547
1026.0875294208527	44	180.60715	20.60572	200.0	140.0	180.60714285714286	20.605719188257083	5057	231604
1042.724573135376	45	161.3871	22.316893	200.0	114.0	161.38709677419354	22.31689280510407	5003	236607
1058.5903825759888	46	144.62857	20.467516	200.0	114.0	144.62857142857143	20.467515327305104	5062	241669
1074.7090373039246	47	127.55	17.609585	167.0	100.0	127.55	17.60958545792603	5102	246771
1091.5410447120667	48	116.976746	16.877794	172.0	90.0	116.97674418604652	16.87779382156911	5030	251801
1108.35369181633	49	110.23913	17.586042	156.0	84.0	110.23913043478261	17.586042863352812	5071	256872
1124.777634382248	50	103.67347	12.744567	150.0	81.0	103.6734693877551	12.744567077942072	5080	261952
1143.0076718330383	51	108.17021	15.10857	136.0	86.0	108.17021276595744	15.108570413997832	5084	267036
1161.1040694713593	52	106.97872	15.48711	171.0	83.0	106.97872340425532	15.48711112946055	5028	272064
1178.465704202652	53	108.06383	13.957999	139.0	86.0	108.06382978723404	13.957998172814904	5079	277143
1195.7073304653168	54	104.44898	13.445371	133.0	79.0	104.44897959183673	13.445371291371941	5118	282261
1211.8858351707458	55	104.6875	16.700994	172.0	81.0	104.6875	16.700993296308255	5025	287286
1228.3446307182312	56	103.95918	14.764767	141.0	75.0	103.95918367346938	14.764766643177554	5094	292380
1247.6838726997375	57	103.89796	14.228807	138.0	81.0	103.89795918367346	14.228807941177134	5091	297471
1267.2846562862396	58	111.108696	14.43159	146.0	89.0	111.1086956521739	14.43159013937309	5111	302582
1284.3785927295685	59	110.71739	14.112379	143.0	91.0	110.71739130434783	14.112379769547175	5093	307675
1303.4279816150665	60	118.60465	14.763468	149.0	97.0	118.6046511627907	14.763467694504726	5100	312775
1322.170320034027	61	125.275	13.0287895	162.0	104.0	125.275	13.028790235474665	5011	317786
1342.1263120174408	62	132.63158	12.741191	166.0	110.0	132.6315789473684	12.741191080056218	5040	322826
1362.1798408031464	63	147.34285	14.997034	175.0	116.0	147.34285714285716	14.997033720311604	5157	327983
1383.0674757957458	64	149.82353	14.248778	188.0	124.0	149.8235294117647	14.248778251516852	5094	333077
1403.7415924072266	65	165.19354	14.159048	200.0	140.0	165.19354838709677	14.159048981273788	5121	338198
1424.1996450424194	66	171.16667	17.351433	200.0	144.0	171.16666666666666	17.351432857900303	5135	343333
1443.9998574256897	67	185.7037	15.39075	200.0	154.0	185.7037037037037	15.390749542103661	5014	348347
1463.8486275672913	68	193.46153	6.3259587	200.0	178.0	193.46153846153845	6.325958542330952	5030	353377
1485.2831814289093	69	197.84616	5.544868	200.0	177.0	197.84615384615384	5.544868089520031	5144	358521
1508.3904175758362	70	198.53847	4.289798	200.0	183.0	198.53846153846155	4.289797998030365	5162	363683
1531.1746172904968	71	199.73077	1.3461539	200.0	193.0	199.73076923076923	1.3461538461538458	5193	368876
1554.9307689666748	72	200.0	0.0	200.0	200.0	200.0	0.0	5200	374076
1575.328392982483	73	200.0	0.0	200.0	200.0	200.0	0.0	5200	379276
1594.460871219635	74	200.0	0.0	200.0	200.0	200.0	0.0	5200	384476
1612.6510078907013	75	200.0	0.0	200.0	200.0	200.0	0.0	5200	389676
1632.0890839099884	76	200.0	0.0	200.0	200.0	200.0	0.0	5200	394876
1652.2986104488373	77	200.0	0.0	200.0	200.0	200.0	0.0	5200	400076
1672.5317072868347	78	200.0	0.0	200.0	200.0	200.0	0.0	5200	405276
1692.7456908226013	79	200.0	0.0	200.0	200.0	200.0	0.0	5200	410476
1710.508661031723	80	200.0	0.0	200.0	200.0	200.0	0.0	5200	415676
1727.4414670467377	81	200.0	0.0	200.0	200.0	200.0	0.0	5200	420876
1744.8352499008179	82	200.0	0.0	200.0	200.0	200.0	0.0	5200	426076
1763.2097318172455	83	200.0	0.0	200.0	200.0	200.0	0.0	5200	431276
1781.4469578266144	84	200.0	0.0	200.0	200.0	200.0	0.0	5200	436476
1798.9237883090973	85	200.0	0.0	200.0	200.0	200.0	0.0	5200	441676
1816.156501531601	86	200.0	0.0	200.0	200.0	200.0	0.0	5200	446876
1833.6772239208221	87	200.0	0.0	200.0	200.0	200.0	0.0	5200	452076
1850.9556956291199	88	200.0	0.0	200.0	200.0	200.0	0.0	5200	457276
1869.0763068199158	89	200.0	0.0	200.0	200.0	200.0	0.0	5200	462476
1885.5688474178314	90	200.0	0.0	200.0	200.0	200.0	0.0	5200	467676
1901.5007510185242	91	200.0	0.0	200.0	200.0	200.0	0.0	5200	472876
1915.3028225898743	92	199.46153	2.6923077	200.0	186.0	199.46153846153845	2.6923076923076916	5186	478062
1929.2925913333893	93	199.23077	3.8461537	200.0	180.0	199.23076923076923	3.8461538461538467	5180	483242
1942.977465391159	94	198.61539	4.133139	200.0	182.0	198.6153846153846	4.133139271387597	5164	488406
1956.903149843216	95	195.03847	7.4031215	200.0	176.0	195.03846153846155	7.403121842692546	5071	493477
1970.3511216640472	96	185.92592	15.050349	200.0	146.0	185.92592592592592	15.050349881317329	5020	498497
1983.5213203430176	97	185.74074	15.069205	200.0	155.0	185.74074074074073	15.069204782756007	5015	503512
1998.3071117401123	98	178.67857	14.02053	200.0	152.0	178.67857142857142	14.020529772517184	5003	508515
2013.1189296245575	99	184.53572	15.671818	200.0	151.0	184.53571428571428	15.671817614652703	5167	513682
