Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
81.37671732902527	0	-176.89029	85.499054	67.99341	-553.2862	77.13487475915221	42.92612641539599	40033	40033
163.57957792282104	1	-198.92621	88.323235	55.59723	-496.84985	75.94497153700189	14.699740163097015	40023	80056
248.39231514930725	2	-177.52374	86.176094	96.56738	-438.35208	76.40458015267176	42.91937739671253	40036	120092
336.94374084472656	3	-144.35847	49.262722	51.414566	-384.7457	77.24710424710425	52.06378569783323	40014	160106
417.7865867614746	4	-129.91998	26.310583	-24.159447	-372.74072	72.7909090909091	14.216824510893906	40035	200141
501.9208605289459	5	-132.83081	31.572247	7.1792145	-303.99576	79.60437375745526	20.72379517935007	40041	240182
591.5927901268005	6	-197.91548	143.34837	21.569893	-921.19556	106.73333333333333	44.29149905894909	40025	280207
689.4824528694153	7	-404.22302	607.05914	-29.73101	-3763.9421	135.19594594594594	77.93458438346936	40018	320225
783.1604733467102	8	-458.17807	530.93854	-16.216522	-3993.5757	130.73701298701297	64.19728364534897	40267	360492
867.2615821361542	9	-225.39073	188.36795	21.125732	-919.20056	110.53591160220995	43.38278909792267	40014	400506
942.0169186592102	10	-134.08076	28.439272	33.45884	-206.38467	85.04883227176221	27.977389902744118	40058	440564
1016.0524489879608	11	-132.2967	26.741802	9.201073	-261.0569	78.49019607843137	20.017122620415975	40030	480594
1090.539988040924	12	-124.80951	20.931326	20.578484	-168.92418	74.00924214417745	17.066519514390787	40039	520633
1159.5872638225555	13	-112.58313	16.03156	-55.254475	-152.87952	73.34615384615384	16.33102941755777	40047	560680
1234.9357652664185	14	-111.40415	23.427755	-26.714294	-179.69398	78.60707269155206	20.807160931942665	40011	600691
1305.719075679779	15	-120.80553	27.574144	-18.693901	-203.0505	83.18879668049793	30.204483588409165	40097	640788
1389.8708238601685	16	-133.03432	40.039585	23.600975	-285.53012	108.01078167115902	73.21971434246166	40072	680860
1481.219028711319	17	-137.72156	46.66901	17.186348	-349.9743	125.9496855345912	83.98875327090967	40052	720912
1588.3679854869843	18	-130.41283	47.285404	21.1874	-286.69708	181.0497737556561	155.91752159610797	40012	760924
1715.6635782718658	19	-110.222855	53.836964	52.21608	-262.30264	203.23857868020303	202.50406760095996	40038	800962
1839.5212953090668	20	-82.55949	59.05428	45.164993	-313.4584	194.9368932038835	187.46531303243225	40157	841119
1966.5317871570587	21	-62.353386	53.310173	44.132984	-206.27881	194.73300970873785	201.1875943831033	40115	881234
2108.0333144664764	22	-53.335835	51.92557	57.036526	-158.38234	212.4126984126984	225.56449833148253	40146	921380
2283.220720052719	23	-46.66963	50.253113	58.30812	-144.45328	258.484076433121	307.5971309511354	40582	961962
2489.6144564151764	24	-20.608505	44.35576	56.24057	-130.39536	408.2959183673469	389.20017957249024	40013	1001975
2725.3691425323486	25	-17.980942	42.26283	58.068947	-175.78293	666.1967213114754	406.5181148413539	40638	1042613
2971.9042756557465	26	-9.1133795	29.289587	54.068375	-74.04083	833.3061224489796	351.4682442230158	40832	1083445
3221.027179956436	27	-10.638209	34.651768	32.22288	-186.99232	882.9782608695652	283.6342170694988	40617	1124062
3468.2395811080933	28	-20.250374	83.854454	63.430344	-448.7149	981.1219512195122	96.2687283323579	40226	1164288
3710.1253275871277	29	-9.380061	36.30835	41.758392	-189.53024	952.952380952381	175.5752385705142	40024	1204312
3962.743234872818	30	-3.4056742	41.87325	80.74173	-161.71552	925.6818181818181	221.84595113063895	40730	1245042
